,Run ID,Person ID,Time of Infection (Mins),Datetime of Sim Start,Datetime of When Infected,Datetime if Sim End
8,15,8,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
9,15,9,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
10,15,10,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
11,15,11,1.0,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
12,15,12,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
13,15,13,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
14,15,14,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
15,15,15,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
16,15,16,0.89,03/06/2021 13:41:07,03/06/2021 13:42:00,03/06/2021 13:42:07
17,15,17,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
18,15,18,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
19,15,19,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
20,15,20,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
21,15,21,0.85,03/06/2021 13:41:07,03/06/2021 13:41:58,03/06/2021 13:42:07
22,15,22,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
23,15,23,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
24,15,24,1.0,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
25,15,25,0.46,03/06/2021 13:41:07,03/06/2021 13:41:35,03/06/2021 13:42:07
26,15,26,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
27,15,27,0.97,03/06/2021 13:41:07,03/06/2021 13:42:05,03/06/2021 13:42:07
28,15,28,1.0,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
29,15,29,0.86,03/06/2021 13:41:07,03/06/2021 13:41:58,03/06/2021 13:42:07
30,15,30,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
31,15,31,1.0,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
32,15,32,0.89,03/06/2021 13:41:07,03/06/2021 13:42:00,03/06/2021 13:42:07
33,15,33,0.89,03/06/2021 13:41:07,03/06/2021 13:42:00,03/06/2021 13:42:07
34,15,34,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
35,15,35,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
36,15,36,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
37,15,37,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
38,15,38,0.98,03/06/2021 13:41:07,03/06/2021 13:42:06,03/06/2021 13:42:07
39,15,39,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
40,15,40,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
41,15,41,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
42,15,42,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
43,15,43,0.99,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
44,15,44,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
45,15,45,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
46,15,46,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
47,15,47,0.79,03/06/2021 13:41:07,03/06/2021 13:41:54,03/06/2021 13:42:07
48,15,48,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
49,15,49,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
50,15,50,0.87,03/06/2021 13:41:07,03/06/2021 13:41:59,03/06/2021 13:42:07
51,15,51,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
52,15,52,0.89,03/06/2021 13:41:07,03/06/2021 13:42:00,03/06/2021 13:42:07
53,15,53,0.89,03/06/2021 13:41:07,03/06/2021 13:42:00,03/06/2021 13:42:07
54,15,54,0.99,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
55,15,55,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
56,15,56,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
57,15,57,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
58,15,58,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
59,15,59,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
60,15,60,0.9,03/06/2021 13:41:07,03/06/2021 13:42:01,03/06/2021 13:42:07
61,15,61,0.5,03/06/2021 13:41:07,03/06/2021 13:41:37,03/06/2021 13:42:07
62,15,62,0.76,03/06/2021 13:41:07,03/06/2021 13:41:53,03/06/2021 13:42:07
63,15,63,0.88,03/06/2021 13:41:07,03/06/2021 13:42:00,03/06/2021 13:42:07
64,15,64,0.99,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
65,15,65,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
66,15,66,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
67,15,67,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
68,15,68,1.0,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
69,15,69,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
70,15,70,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
71,15,71,0.89,03/06/2021 13:41:07,03/06/2021 13:42:00,03/06/2021 13:42:07
72,15,72,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
73,15,73,1.0,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
74,15,74,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
75,15,75,0.89,03/06/2021 13:41:07,03/06/2021 13:42:00,03/06/2021 13:42:07
76,15,76,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
77,15,77,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
78,15,78,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
79,15,79,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
80,15,80,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
81,15,81,0.84,03/06/2021 13:41:07,03/06/2021 13:41:58,03/06/2021 13:42:07
82,15,82,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
83,15,83,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
84,15,84,0.53,03/06/2021 13:41:07,03/06/2021 13:41:39,03/06/2021 13:42:07
85,15,85,0.69,03/06/2021 13:41:07,03/06/2021 13:41:48,03/06/2021 13:42:07
86,15,86,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
87,15,87,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
88,15,88,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
89,15,89,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
90,15,90,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
91,15,91,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
92,15,92,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
93,15,93,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
94,15,94,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
95,15,95,0.86,03/06/2021 13:41:07,03/06/2021 13:41:59,03/06/2021 13:42:07
96,15,96,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
97,15,97,0.5,03/06/2021 13:41:07,03/06/2021 13:41:37,03/06/2021 13:42:07
98,15,98,N/A,03/06/2021 13:41:07,N/A,03/06/2021 13:42:07
99,15,99,1.0,03/06/2021 13:41:07,03/06/2021 13:42:07,03/06/2021 13:42:07
0,16,0,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
1,16,1,0.55,03/06/2021 13:42:07,03/06/2021 13:42:41,03/06/2021 13:43:07
2,16,2,0.74,03/06/2021 13:42:07,03/06/2021 13:42:52,03/06/2021 13:43:07
3,16,3,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
4,16,4,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
5,16,5,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
6,16,6,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
7,16,7,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
8,16,8,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
9,16,9,0.85,03/06/2021 13:42:07,03/06/2021 13:42:58,03/06/2021 13:43:07
10,16,10,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
11,16,11,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
12,16,12,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
13,16,13,1.0,03/06/2021 13:42:07,03/06/2021 13:43:07,03/06/2021 13:43:07
14,16,14,1.0,03/06/2021 13:42:07,03/06/2021 13:43:07,03/06/2021 13:43:07
15,16,15,0.89,03/06/2021 13:42:07,03/06/2021 13:43:01,03/06/2021 13:43:07
16,16,16,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
17,16,17,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
18,16,18,0.79,03/06/2021 13:42:07,03/06/2021 13:42:55,03/06/2021 13:43:07
19,16,19,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
20,16,20,0.96,03/06/2021 13:42:07,03/06/2021 13:43:05,03/06/2021 13:43:07
21,16,21,0.98,03/06/2021 13:42:07,03/06/2021 13:43:06,03/06/2021 13:43:07
22,16,22,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
23,16,23,0.22,03/06/2021 13:42:07,03/06/2021 13:42:20,03/06/2021 13:43:07
24,16,24,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
25,16,25,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
26,16,26,0.96,03/06/2021 13:42:07,03/06/2021 13:43:05,03/06/2021 13:43:07
27,16,27,0.96,03/06/2021 13:42:07,03/06/2021 13:43:05,03/06/2021 13:43:07
28,16,28,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
29,16,29,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
30,16,30,0.97,03/06/2021 13:42:07,03/06/2021 13:43:05,03/06/2021 13:43:07
31,16,31,0.05,03/06/2021 13:42:07,03/06/2021 13:42:10,03/06/2021 13:43:07
32,16,32,0.79,03/06/2021 13:42:07,03/06/2021 13:42:55,03/06/2021 13:43:07
33,16,33,0.98,03/06/2021 13:42:07,03/06/2021 13:43:06,03/06/2021 13:43:07
34,16,34,1.0,03/06/2021 13:42:07,03/06/2021 13:43:07,03/06/2021 13:43:07
35,16,35,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
36,16,36,0.57,03/06/2021 13:42:07,03/06/2021 13:42:42,03/06/2021 13:43:07
37,16,37,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
38,16,38,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
39,16,39,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
40,16,40,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
41,16,41,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
42,16,42,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
43,16,43,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
44,16,44,1.0,03/06/2021 13:42:07,03/06/2021 13:43:07,03/06/2021 13:43:07
45,16,45,0.95,03/06/2021 13:42:07,03/06/2021 13:43:04,03/06/2021 13:43:07
46,16,46,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
47,16,47,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
48,16,48,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
49,16,49,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
50,16,50,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
51,16,51,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
52,16,52,0.55,03/06/2021 13:42:07,03/06/2021 13:42:41,03/06/2021 13:43:07
53,16,53,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
54,16,54,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
55,16,55,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
56,16,56,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
57,16,57,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
58,16,58,0.37,03/06/2021 13:42:07,03/06/2021 13:42:30,03/06/2021 13:43:07
59,16,59,0.94,03/06/2021 13:42:07,03/06/2021 13:43:04,03/06/2021 13:43:07
60,16,60,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
61,16,61,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
62,16,62,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
63,16,63,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
64,16,64,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
65,16,65,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
66,16,66,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
67,16,67,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
68,16,68,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
69,16,69,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
70,16,70,1.0,03/06/2021 13:42:07,03/06/2021 13:43:07,03/06/2021 13:43:07
71,16,71,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
72,16,72,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
73,16,73,0.81,03/06/2021 13:42:07,03/06/2021 13:42:56,03/06/2021 13:43:07
74,16,74,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
75,16,75,0.54,03/06/2021 13:42:07,03/06/2021 13:42:40,03/06/2021 13:43:07
76,16,76,0.05,03/06/2021 13:42:07,03/06/2021 13:42:10,03/06/2021 13:43:07
77,16,77,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
78,16,78,0.26,03/06/2021 13:42:07,03/06/2021 13:42:23,03/06/2021 13:43:07
79,16,79,0.37,03/06/2021 13:42:07,03/06/2021 13:42:30,03/06/2021 13:43:07
80,16,80,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
81,16,81,0.55,03/06/2021 13:42:07,03/06/2021 13:42:41,03/06/2021 13:43:07
82,16,82,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
83,16,83,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
84,16,84,0.56,03/06/2021 13:42:07,03/06/2021 13:42:41,03/06/2021 13:43:07
85,16,85,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
86,16,86,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
87,16,87,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
88,16,88,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
89,16,89,0.97,03/06/2021 13:42:07,03/06/2021 13:43:05,03/06/2021 13:43:07
90,16,90,0.79,03/06/2021 13:42:07,03/06/2021 13:42:55,03/06/2021 13:43:07
91,16,91,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
92,16,92,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
93,16,93,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
94,16,94,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
95,16,95,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
96,16,96,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
97,16,97,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
98,16,98,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
99,16,99,N/A,03/06/2021 13:42:07,N/A,03/06/2021 13:43:07
0,17,0,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
1,17,1,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
2,17,2,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
3,17,3,0.07,03/06/2021 13:43:08,03/06/2021 13:43:12,03/06/2021 13:44:08
4,17,4,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
5,17,5,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
6,17,6,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
7,17,7,0.17,03/06/2021 13:43:08,03/06/2021 13:43:18,03/06/2021 13:44:08
8,17,8,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
9,17,9,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
10,17,10,0.85,03/06/2021 13:43:08,03/06/2021 13:43:59,03/06/2021 13:44:08
11,17,11,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
12,17,12,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
13,17,13,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
14,17,14,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
15,17,15,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
16,17,16,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
17,17,17,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
18,17,18,0.48,03/06/2021 13:43:08,03/06/2021 13:43:37,03/06/2021 13:44:08
19,17,19,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
20,17,20,0.07,03/06/2021 13:43:08,03/06/2021 13:43:12,03/06/2021 13:44:08
21,17,21,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
22,17,22,0.85,03/06/2021 13:43:08,03/06/2021 13:43:59,03/06/2021 13:44:08
23,17,23,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
24,17,24,0.07,03/06/2021 13:43:08,03/06/2021 13:43:12,03/06/2021 13:44:08
25,17,25,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
26,17,26,0.18,03/06/2021 13:43:08,03/06/2021 13:43:19,03/06/2021 13:44:08
27,17,27,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
28,17,28,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
29,17,29,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
30,17,30,0.24,03/06/2021 13:43:08,03/06/2021 13:43:22,03/06/2021 13:44:08
31,17,31,0.22,03/06/2021 13:43:08,03/06/2021 13:43:21,03/06/2021 13:44:08
32,17,32,0.95,03/06/2021 13:43:08,03/06/2021 13:44:05,03/06/2021 13:44:08
33,17,33,0.56,03/06/2021 13:43:08,03/06/2021 13:43:42,03/06/2021 13:44:08
34,17,34,0.9,03/06/2021 13:43:08,03/06/2021 13:44:02,03/06/2021 13:44:08
35,17,35,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
36,17,36,0.18,03/06/2021 13:43:08,03/06/2021 13:43:19,03/06/2021 13:44:08
37,17,37,0.27,03/06/2021 13:43:08,03/06/2021 13:43:24,03/06/2021 13:44:08
38,17,38,0.84,03/06/2021 13:43:08,03/06/2021 13:43:58,03/06/2021 13:44:08
39,17,39,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
40,17,40,0.87,03/06/2021 13:43:08,03/06/2021 13:44:00,03/06/2021 13:44:08
41,17,41,0.98,03/06/2021 13:43:08,03/06/2021 13:44:06,03/06/2021 13:44:08
42,17,42,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
43,17,43,1.0,03/06/2021 13:43:08,03/06/2021 13:44:08,03/06/2021 13:44:08
44,17,44,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
45,17,45,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
46,17,46,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
47,17,47,0.03,03/06/2021 13:43:08,03/06/2021 13:43:10,03/06/2021 13:44:08
48,17,48,0.06,03/06/2021 13:43:08,03/06/2021 13:43:11,03/06/2021 13:44:08
49,17,49,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
50,17,50,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
51,17,51,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
52,17,52,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
53,17,53,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
54,17,54,0.17,03/06/2021 13:43:08,03/06/2021 13:43:18,03/06/2021 13:44:08
55,17,55,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
56,17,56,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
57,17,57,0.09,03/06/2021 13:43:08,03/06/2021 13:43:13,03/06/2021 13:44:08
58,17,58,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
59,17,59,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
60,17,60,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
61,17,61,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
62,17,62,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
63,17,63,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
64,17,64,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
65,17,65,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
66,17,66,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
67,17,67,0.07,03/06/2021 13:43:08,03/06/2021 13:43:12,03/06/2021 13:44:08
68,17,68,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
69,17,69,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
70,17,70,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
71,17,71,1.0,03/06/2021 13:43:08,03/06/2021 13:44:08,03/06/2021 13:44:08
72,17,72,0.58,03/06/2021 13:43:08,03/06/2021 13:43:43,03/06/2021 13:44:08
73,17,73,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
74,17,74,1.0,03/06/2021 13:43:08,03/06/2021 13:44:08,03/06/2021 13:44:08
75,17,75,0.18,03/06/2021 13:43:08,03/06/2021 13:43:18,03/06/2021 13:44:08
76,17,76,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
77,17,77,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
78,17,78,0.55,03/06/2021 13:43:08,03/06/2021 13:43:41,03/06/2021 13:44:08
79,17,79,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
80,17,80,0.14,03/06/2021 13:43:08,03/06/2021 13:43:16,03/06/2021 13:44:08
81,17,81,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
82,17,82,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
83,17,83,0.98,03/06/2021 13:43:08,03/06/2021 13:44:07,03/06/2021 13:44:08
84,17,84,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
85,17,85,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
86,17,86,0.18,03/06/2021 13:43:08,03/06/2021 13:43:19,03/06/2021 13:44:08
87,17,87,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
88,17,88,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
89,17,89,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
90,17,90,0.99,03/06/2021 13:43:08,03/06/2021 13:44:07,03/06/2021 13:44:08
91,17,91,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
92,17,92,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
93,17,93,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
94,17,94,0.18,03/06/2021 13:43:08,03/06/2021 13:43:19,03/06/2021 13:44:08
95,17,95,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
96,17,96,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
97,17,97,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
98,17,98,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
99,17,99,N/A,03/06/2021 13:43:08,N/A,03/06/2021 13:44:08
0,18,0,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
1,18,1,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
2,18,2,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
3,18,3,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
4,18,4,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
5,18,5,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
6,18,6,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
7,18,7,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
8,18,8,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
9,18,9,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
10,18,10,0.55,03/06/2021 13:44:08,03/06/2021 13:44:41,03/06/2021 13:45:08
11,18,11,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
12,18,12,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
13,18,13,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
14,18,14,1.0,03/06/2021 13:44:08,03/06/2021 13:45:08,03/06/2021 13:45:08
15,18,15,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
16,18,16,0.62,03/06/2021 13:44:08,03/06/2021 13:44:45,03/06/2021 13:45:08
17,18,17,0.75,03/06/2021 13:44:08,03/06/2021 13:44:53,03/06/2021 13:45:08
18,18,18,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
19,18,19,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
20,18,20,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
21,18,21,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
22,18,22,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
23,18,23,0.93,03/06/2021 13:44:08,03/06/2021 13:45:04,03/06/2021 13:45:08
24,18,24,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
25,18,25,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
26,18,26,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
27,18,27,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
28,18,28,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
29,18,29,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
30,18,30,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
31,18,31,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
32,18,32,N/A,03/06/2021 13:44:08,N/A,03/06/2021 13:45:08
